,cor_name,cor_rate,obligation,market_type,listed_date,offer_price,sicho_p,profit_percent,sales,profit,shares_to_pub,sub_rate,pre_demand_day,subs_day,l_exp_offer_price,h_exp_offer_price,score,nasdaq_score,range,Quater_per,search_amt,grade
290,아주IB투자,40.55,9.48,0,20181121,1500,1350,-10.0,69732.0,13044.0,0.5,63.76,2018-11-06,2018-11-14,2000,2400,0.5,-0.017,741,0.579,0.061,1
291,디알젬,785.43,1.05,0,20181122,6500,8470,30.31,49324.0,4132.0,1.0,832.96,2018-11-05,2018-11-13,5000,7000,0.43,0.009000000000000001,744,0.579,-0.109,5
292,파멥신,764.16,18.81,0,20181121,60000,58100,-3.17,209.0,-6483.0,1.0,322.78,2018-11-05,2018-11-13,43000,55000,0.33,-0.017,742,0.579,-0.095,1
293,디케이앤디,256.3,55.4,0,20181120,6000,7570,26.17,33757.0,-563.0,0.64,975.69,2018-11-02,2018-11-08,5800,6600,0.38,-0.03,740,0.579,0.0,4
294,디자인,771.73,3.86,0,20181115,10100,20200,100.0,30472.0,2225.0,1.0,665.04,2018-11-01,2018-11-08,9000,10100,0.06,-0.009000000000000001,739,0.579,-0.009,12
295,노바렉스,48.64,18.99,0,20181114,19000,25450,33.95,80854.0,8567.0,1.0,631.42,2018-10-30,2018-11-06,19000,24000,0.47,0.0,738,0.579,-0.081,5
296,셀리버리,698.98,16.8,0,20181109,25000,32000,28.0,2774.0,-15008.0,1.0,808.45,2018-10-22,2018-10-30,20000,25000,0.57,-0.005,737,0.579,-0.05,4
297,대보마그네틱,995.4,45.41,0,20181106,31000,60200,94.19,13165.0,3760.0,0.73,837.58,2018-10-18,2018-10-26,22500,25500,0.26,-0.004,736,0.579,-0.034,11
298,엘앤씨바이오,937.08,17.27,0,20181101,24000,29800,24.17,17901.0,3753.0,1.0,985.59,2018-10-16,2018-10-24,18000,20000,0.52,0.02,734,0.579,-0.122,4
299,노바텍,66.32,0.03,0,20181102,10000,14100,41.0,21284.0,3975.0,0.7,326.67,2018-10-16,2018-10-24,12500,16500,0.48,0.018000000000000002,735,0.579,0.359,6
300,옵티팜,94.57,11.6,0,20181026,10000,9000,-10.0,13857.0,-1567.0,0.75,463.49,2018-10-11,2018-10-17,10000,12000,0.54,0.03,733,0.579,0.075,1
301,로보티즈,958.6,39.8,0,20181026,14000,28000,100.0,17914.0,1781.0,1.0,1043.92,2018-10-10,2018-10-18,9200,11300,0.34,0.03,732,0.579,0.22,12
302,에스퓨얼셀,942.85,40.5,0,20181015,16500,33000,100.0,20295.0,2789.0,0.67,857.78,2018-09-18,2018-10-02,10600,14000,1.0,0.023,731,0.579,0.098,12
303,크리스에프앤씨,7.89,9.48,0,20181001,30000,27000,-10.0,277417.0,34158.0,0.5,0.53,2018-09-11,2018-09-18,34000,38200,0.24,0.001,727,0.579,-0.004,1
304,푸드나무,791.08,16.5,0,20181004,24000,43350,80.63,34826.0,3922.0,0.87,914.05,2018-09-11,2018-09-19,18700,22700,0.29,0.003,729,0.579,0.065,10
305,나우아이비캐피탈,63.17,11.0,0,20181004,8500,9300,9.41,13755.0,5512.0,0.76,64.89,2018-09-10,2018-09-18,9500,11000,0.24,0.003,730,0.579,0.058,2
306,하나제약,101.5,0.1,1,20181002,26000,30100,15.77,139331.0,24310.0,1.0,147.5,2018-09-10,2018-09-18,24500,28000,0.36,-0.001,728,0.579,0.146,3
307,지티지웰니스,946.89,4.22,0,20180921,11000,15250,38.64,23053.0,2459.0,1.0,514.16,2018-09-04,2018-09-13,9000,9800,0.44,0.01,726,1.0,0.07,5
308,우진아이엔에스,129.06,0.77,1,20180914,15000,15150,1.0,140446.0,16846.0,0.67,11.17,2018-08-30,2018-09-06,15000,17000,0.46,0.006999999999999999,725,1.0,0.419,2
309,명성티엔에스,745.56,11.73,0,20180913,20000,22000,10.0,64575.0,5857.0,0.62,804.79,2018-08-29,2018-09-05,16100,18700,0.39,-0.002,724,1.0,-0.061,3
310,디지캡,979.06,4.18,0,20180907,12000,13250,10.42,16311.0,2045.0,0.62,931.79,2018-08-22,2018-08-29,8500,10500,0.42,-0.009000000000000001,723,1.0,0.061,3
311,액트로,132.07,1.86,0,20180828,20000,20700,3.5,50659.0,5654.0,1.0,545.42,2018-08-09,2018-08-17,20000,24000,0.68,0.009000000000000001,722,1.0,-0.125,2
312,에이피티씨,20.99,8.7,0,20180823,9000,9310,3.44,41122.0,10850.0,1.0,22.69,2018-08-07,2018-08-14,11500,13000,0.52,0.004,720,1.0,-0.09,2
313,오파스넷,861.66,14.22,0,20180824,11000,18000,63.64,71416.0,3080.0,1.0,1401.36,2018-08-06,2018-08-14,8500,9700,0.66,-0.001,721,1.0,0.168,8
314,바이오솔루션,174.79,5.04,0,20180820,29000,28200,-2.76,5011.0,-1806.0,1.0,302.62,2018-08-02,2018-08-10,24000,29000,0.59,0.001,719,1.0,0.156,1
315,대유,148.39,10.52,0,20180810,9000,13250,47.22,28494.0,5458.0,0.96,11.65,2018-07-24,2018-08-02,8900,10000,0.64,0.0,718,1.0,-0.07,6
316,에스에스알,928.44,41.62,0,20180806,9000,18000,100.0,11326.0,2515.0,1.0,1231.66,2018-07-19,2018-07-27,6600,7500,0.23,0.001,716,1.0,-0.048,12
317,휴네시온,751.89,8.9,0,20180802,10000,15000,50.0,13193.0,2995.0,0.86,827.74,2018-07-19,2018-07-26,8700,10000,0.21,0.005,715,1.0,-0.037,7
318,디아이티,105.14,6.8,0,20180807,10000,10550,5.5,85994.0,11909.0,1.0,11.1,2018-07-18,2018-07-26,9400,10400,0.33,0.006,717,1.0,-0.065,2
319,티웨이항공,23.03,9.48,1,20180801,12000,11600,-3.33,584032.0,39708.0,0.75,1.15,2018-07-17,2018-07-24,14600,16700,0.48,0.005,714,1.0,0.034,1
320,롯데정보통신,79.33,25.9,1,20180727,29800,30550,2.52,691297.0,20675.0,1.0,34.22,2018-07-11,2018-07-18,28300,33800,0.33,-0.01,713,1.0,0.014,2
321,한국유니온제약,918.99,9.4,0,20180726,18000,23000,27.78,47470.0,4420.0,1.0,1015.13,2018-07-09,2018-07-18,13500,16000,0.62,0.012,712,1.0,-0.044,4
322,엠코르셋,766.05,16.4,0,20180723,11500,11050,-3.91,124300.0,7757.0,0.8,51.47,2018-07-05,2018-07-13,10100,11500,0.21,-0.001,711,1.0,-0.214,1
323,올릭스,876.72,74.03,0,20180718,36000,72000,100.0,244.0,-5164.0,1.0,847.09,2018-07-02,2018-07-10,26000,30000,0.65,0.006,710,1.0,0.102,12
324,아이큐어,642.1,5.08,0,20180712,65000,58500,-10.0,35674.0,240.0,1.0,331.42,2018-06-28,2018-07-05,44000,55000,0.48,-0.005,709,1.0,0.024,1
325,에스브이인베스트먼트,786.73,4.7,0,20180706,7000,9000,28.57,10450.0,2113.0,1.0,974.23,2018-06-21,2018-06-28,5600,6300,0.14,0.011000000000000001,708,1.0,0.014,4
326,이원다이애그노믹스,749.79,27.87,0,20180626,6500,9000,38.46,1449.0,-3606.0,1.0,810.33,2018-06-11,2018-06-19,4700,5700,0.32,-0.021,707,0.7140000000000001,0.025,5
327,파워넷,590.6,7.66,0,20180607,6500,10100,55.38,137731.0,6114.0,0.5,1144.0,2018-05-24,2018-05-30,5500,6500,0.45,0.006999999999999999,706,0.7140000000000001,0.718,7
328,현대사료,839.16,31.92,0,20180601,6600,13200,100.0,106532.0,3513.0,1.0,1690.0,2018-05-16,2018-05-24,5700,6600,0.43,-0.003,705,0.7140000000000001,0.061,12
329,세종메디칼,836.68,39.75,0,20180529,15000,23100,54.0,12773.0,3192.0,0.6,922.71,2018-05-14,2018-05-21,10800,13700,0.28,0.001,704,0.7140000000000001,-0.061,7
330,제노레이,907.12,32.59,0,20180528,23000,45900,99.57,35467.0,2905.0,0.76,1028.72,2018-05-09,2018-05-17,17500,20500,0.44,0.001,703,0.7140000000000001,0.165,11
331,케어랩스,934.42,40.19,0,20180328,20000,40000,100.0,18597.0,1935.0,1.0,886.14,2018-03-12,2018-03-20,15000,18000,0.2,-0.028999999999999998,701,0.33299999999999996,0.652,12
332,애경산업,24.3,8.51,1,20180322,29100,28000,-3.78,506780.0,21546.0,0.71,6.73,2018-03-07,2018-03-14,29100,34100,0.39,-0.003,700,0.33299999999999996,0.026,1
333,린드먼아시아인베스트먼트,640.8,27.4,0,20180314,6500,13000,100.0,6335.0,2802.0,1.0,1039.51,2018-02-26,2018-03-06,5000,5500,0.26,-0.01,698,0.33299999999999996,0.157,12
334,에코마이스터,15.54,12.0,0,20180315,5200,7000,34.62,19968.0,526.0,0.75,213.78,2018-02-26,2018-03-06,6000,8500,0.26,-0.002,699,0.33299999999999996,-0.081,5
335,엔지켐생명과학,258.68,13.25,0,20180221,56000,87000,55.36,21835.0,-6332.0,1.0,342.31,2018-02-05,2018-02-09,45000,70000,0.42,-0.001,696,0.33299999999999996,-0.033,7
336,오스테오닉,442.0,1.7,0,20180222,7700,15400,100.0,6640.0,1541.0,1.0,998.83,2018-02-01,2018-02-09,5800,7500,0.49,-0.002,697,0.33299999999999996,0.065,12
337,동구바이오제약,727.7,53.41,0,20180213,16000,32000,100.0,87363.0,10923.0,0.93,836.67,2018-01-30,2018-02-06,12000,14500,0.5,0.016,695,0.33299999999999996,0.038,12
338,아시아종묘,239.52,4.39,0,20180212,4500,4520,0.44,21313.0,2409.0,1.0,243.2,2018-01-29,2018-02-02,4200,5200,0.16,0.013999999999999999,693,0.33299999999999996,0.059,2
339,알리코제약,389.27,9.38,0,20180212,12000,18100,50.83,48127.0,2243.0,1.0,697.3,2018-01-25,2018-02-02,10000,13000,0.3,0.013999999999999999,694,0.33299999999999996,-0.043,7
340,카페24,672.71,42.9,0,20180208,57000,84500,48.25,118080.0,-1272.0,1.0,731.58,2018-01-23,2018-01-31,43000,57000,0.32,-0.009000000000000001,692,0.33299999999999996,-0.016,6
341,링크제니시스,754.6,35.9,0,20180205,30000,53000,76.67,10195.0,1758.0,,1184.36,2018-01-18,2018-01-26,22000,25000,0.36,-0.02,691,0.33299999999999996,0.869,9
342,배럴,298.48,9.06,0,20180201,9500,10400,9.47,24247.0,3713.0,1.0,369.78,2018-01-15,2018-01-23,8000,9500,1.36,0.001,690,0.33299999999999996,-0.018,2
343,에스지이,17.03,9.48,0,20180126,6000,5400,-10.0,93642.0,9004.0,0.8,0.44,2018-01-11,2018-01-19,6300,7200,0.36,-0.001,689,0.33299999999999996,0.072,1
344,씨앤지하이테크,249.23,12.64,0,20180125,16000,18600,16.25,44345.0,5498.0,1.0,625.64,2018-01-10,2018-01-17,16000,20000,0.22,-0.006,688,0.33299999999999996,-0.087,3
345,시스웍,78.86,0.44,0,20171226,2800,3810,36.07,24178.0,5347.0,1.0,830.31,2017-12-08,2017-12-15,3300,3900,0.3,-0.001,687,0.217,-0.151,5
346,디바이스이엔지,11.4,9.48,0,20171220,12000,10800,-10.0,70777.0,4540.0,0.91,2.38,2017-12-04,2017-12-12,15500,17500,0.29,-0.004,686,0.217,0.002,1
347,진에어,274.55,7.3,1,20171208,31800,31800,0.0,719673.0,39333.0,0.25,134.05,2017-11-23,2017-11-30,26800,31800,0.22,0.005,684,0.217,0.012,2
348,동양피스톤,62.8,9.48,1,20171208,5700,5130,-10.0,298002.0,9214.0,1.0,20.36,2017-11-22,2017-11-29,5700,7300,0.21,0.005,685,0.217,0.026,1
349,메카로,719.26,42.07,0,20171206,33000,43000,30.3,48134.0,2926.0,1.0,664.69,2017-11-21,2017-11-28,25000,30000,0.2,-0.002,682,0.217,-0.043,5
350,씨티케이코스메틱스,188.65,6.6,0,20171207,55000,49500,-10.0,133888.0,23325.0,1.0,145.75,2017-11-21,2017-11-28,46000,55000,0.32,0.002,683,0.217,-0.123,1
351,에스트래픽,605.02,13.4,0,20171205,10000,20000,100.0,88748.0,8209.0,1.0,1128.18,2017-11-20,2017-11-24,8000,10000,0.51,-0.011000000000000001,681,0.217,0.372,12
352,대원,247.25,0.2,0,20171201,15000,16000,6.67,226696.0,36888.0,0.5,460.24,2017-11-16,2017-11-24,13000,15000,0.39,0.006999999999999999,679,0.217,-0.109,2
353,체리부로,265.38,0.4,0,20171204,4700,5020,6.81,290878.0,16031.0,0.68,616.6,2017-11-16,2017-11-23,4300,4700,0.56,-0.004,680,0.217,-0.064,2
354,비즈니스온커뮤니케이션,513.97,14.9,0,20171130,9000,16900,87.78,11711.0,2626.0,1.0,1075.91,2017-11-15,2017-11-22,8100,9000,0.32,-0.013000000000000001,678,0.217,-0.0,10
355,삼양패키징,16.73,0.36,1,20171129,26000,25750,-0.96,310125.0,24220.0,,2.74,2017-11-13,2017-11-21,26000,30000,0.41,0.005,677,0.217,-0.016,1
356,비디아이,53.95,23.27,0,20171109,10000,17600,76.0,100558.0,3953.0,0.8,1239.8,2017-10-23,2017-10-31,9500,12000,0.11,0.003,675,0.217,-0.042,9
357,테이팩스,16.81,12.64,1,20171031,23000,26600,15.65,63584.0,491.0,0.24,2.05,2017-10-17,2017-10-25,23000,26000,0.32,0.0,673,0.217,0.075,3
358,티슈진,299.49,22.45,0,20171106,27000,52000,92.59,200821.17,-32273.25,1.0,299.53,2017-10-17,2017-10-24,16000,27000,0.6,0.006999999999999999,674,0.217,0.073,11
359,영화테크,61.83,27.56,0,20171026,12500,25000,100.0,61373.0,5587.0,1.0,1011.76,2017-10-11,2017-10-18,12500,15500,0.58,-0.005,672,0.217,0.045,12
360,세원,90.67,14.41,0,20171020,5700,8600,50.88,42352.0,2651.0,0.6,640.36,2017-09-26,2017-10-13,5200,6200,0.2,-0.003,671,0.217,-0.025,7
361,상신전자,601.54,11.0,0,20171016,13300,13300,0.0,67474.0,5089.0,1.0,1002.23,2017-09-20,2017-09-27,11600,13300,0.56,0.002,670,0.217,-0.021,2
362,에스엔피월드,534.27,4.97,0,20170928,5100,5100,0.0,27164.0,3856.0,1.0,661.5,2017-09-14,2017-09-20,4300,5100,0.43,0.011000000000000001,668,0.33299999999999996,0.013910714285714278,2
363,야스,28.9,7.15,0,20170929,23500,21150,-10.0,82982.0,13064.0,0.74,0.52,2017-09-14,2017-09-22,23500,26500,0.35,0.0,669,0.33299999999999996,-0.118,1
364,유티아이,5.05,0.4,0,20170927,25000,22500,-10.0,38852.0,13037.0,-17.01,3.44,2017-09-11,2017-09-19,28000,33000,0.53,0.002,667,0.33299999999999996,0.088,1
365,신흥에스이씨,482.4,33.1,0,20170927,16000,29400,83.75,90112.0,5552.0,0.5,731.42,2017-09-11,2017-09-19,11000,14000,0.38,0.002,666,0.33299999999999996,0.005,10
366,엠플러스,596.2,27.2,0,20170920,18000,28350,57.5,28031.0,3542.0,0.8,1003.24,2017-09-06,2017-09-12,14000,16000,0.6,0.001,664,0.33299999999999996,-0.032,7
367,선익시스템,7.87,9.48,0,20170920,37000,33300,-10.0,143709.0,23612.0,0.67,0.73,2017-09-04,2017-09-12,37000,44000,0.53,0.001,665,0.33299999999999996,0.104,1
368,샘코,19.26,0.96,0,20170915,11000,12000,9.09,28814.0,2044.0,1.0,207.0,2017-08-31,2017-09-08,14000,18000,0.27,-0.005,662,0.33299999999999996,-0.185,2
369,앱클론,564.87,21.72,0,20170918,10000,20000,100.0,3120.0,-1597.0,1.0,799.09,2017-08-31,2017-09-08,8000,10000,0.48,0.003,663,0.33299999999999996,0.426,12
370,펄어비스,62.4,6.22,0,20170914,103000,92700,-10.0,33690.0,24425.0,1.0,0.43,2017-08-29,2017-09-06,80000,103000,0.35,0.001,661,0.33299999999999996,0.505,1
371,케이피에스,75.3,9.48,0,20170906,14000,13500,-3.57,17547.0,2555.0,1.0,452.96,2017-08-23,2017-08-29,16000,20000,0.46,-0.009000000000000001,660,0.33299999999999996,0.007,1
372,덕우전자,282.69,11.35,0,20170828,15500,16900,9.03,76328.0,10785.0,0.6,586.43,2017-08-09,2017-08-18,13500,15500,0.53,-0.001,659,0.33299999999999996,-0.054,2
373,이더블유케이,588.13,25.95,0,20170822,5000,10000,100.0,28570.0,3263.0,0.75,1160.15,2017-08-03,2017-08-10,4200,5000,0.45,-0.001,658,0.33299999999999996,-0.023,12
374,컬러레이,60.49,9.48,0,20170810,3800,3660,-3.68,237069.12,25672.702019999997,1.0,0.73,2017-07-25,2017-08-01,3800,5800,0.44,-0.003,656,0.33299999999999996,-0.069,1
375,알에스오토메이션,656.89,61.0,0,20170811,6000,11950,99.17,70698.0,3004.0,1.0,1058.82,2017-07-24,2017-08-01,5250,6000,0.42,-0.021,657,0.33299999999999996,0.465,11
376,모트렉스,357.12,11.24,0,20170804,38300,38000,-0.78,200359.0,15018.0,0.85,422.73,2017-07-20,2017-07-28,31200,38300,0.16,-0.004,655,0.33299999999999996,-0.083,1
377,디앤씨미디어,539.1,33.5,0,20170801,20000,32300,61.5,18893.0,3012.0,1.0,563.1,2017-07-19,2017-07-25,17000,20000,0.26,-0.004,652,0.33299999999999996,0.153,8
378,데이타솔루션,395.83,23.09,0,20170803,3300,6600,100.0,100820.0,3054.0,0.7,733.74,2017-07-18,2017-07-25,2700,3300,0.35,0.0,654,0.33299999999999996,-0.002,12
379,지니언스,620.04,14.5,0,20170802,13500,20050,48.52,20615.0,3658.0,1.0,922.71,2017-07-17,2017-07-25,12000,13500,0.26,0.002,653,0.33299999999999996,0.352,6
380,셀트리온헬스케어,38.06,12.5,0,20170728,41000,43650,6.46,402389.0,28641.0,1.0,6.95,2017-07-13,2017-07-20,32500,41000,0.69,-0.006,651,0.33299999999999996,-0.08,2
381,이즈미디어,129.22,1.38,0,20170726,7500,8400,12.0,39808.0,4167.0,0.92,13.87,2017-07-10,2017-07-18,7500,10000,0.28,0.0,650,0.33299999999999996,-0.092,3
382,힘스,729.64,27.48,0,20170720,20000,32500,62.5,50876.0,4951.0,1.0,795.94,2017-07-04,2017-07-12,15500,18800,0.39,0.006,649,0.33299999999999996,0.046,8
383,아우딘퓨쳐스,182.6,9.48,0,20170712,26000,23400,-10.0,25099.0,1733.0,1.0,2.99,2017-06-27,2017-07-04,26000,30000,0.55,0.003,647,0.33299999999999996,0.089,1
384,브이원텍,557.47,8.3,0,20170713,17700,20100,13.56,24455.0,7969.0,0.8,754.31,2017-06-26,2017-07-04,15200,17700,0.35,0.011000000000000001,648,0.33299999999999996,0.128,3
385,제일홀딩스,113.98,2.88,0,20170630,20700,18650,-9.9,6196498.0,371783.0,1.0,20.67,2017-06-12,2017-06-20,20700,22700,0.51,-0.013999999999999999,646,0.5,-0.01,1
386,보라티알,557.61,13.3,0,20170608,14300,18900,32.17,6963.0,829.0,1.0,1026.34,2017-05-23,2017-05-30,12500,14300,0.53,0.004,645,0.5,-0.015,5
387,삼양옵틱스,33.2,8.7,0,20170602,16700,16700,0.0,57221.0,13419.0,,2.88,2017-05-18,2017-05-24,16700,20600,0.42,0.008,644,0.5,-0.037,2
388,필옵틱스,647.18,13.25,0,20170601,48000,48200,0.42,177220.0,14820.0,1.0,588.96,2017-05-17,2017-05-24,41000,48000,0.62,-0.001,643,0.5,0.063,2
389,하나머티리얼즈,689.9,49.73,0,20170428,12000,17500,45.83,52713.0,7608.0,1.0,955.33,2017-04-12,2017-04-19,10000,12000,0.47,0.004,640,0.5,0.002,6
