Unnamed: 0,date,기업검색량,기업명
2,2022-07-31,10.36496,코오롱플라스틱
3,2022-08-01,61.25912,코오롱플라스틱
4,2022-08-02,60.9854,코오롱플라스틱
5,2022-08-03,100.0,코오롱플라스틱
6,2022-08-04,64.76276999999999,코오롱플라스틱
0,2022-07-29,66.66666,엘티에스
1,2022-07-31,33.33333,엘티에스
2,2022-08-01,53.33333,엘티에스
3,2022-08-02,100.0,엘티에스
4,2022-08-03,73.33333,엘티에스
5,2022-08-04,33.33333,엘티에스
0,2022-07-29,82.92681999999998,KT스카이라이프
1,2022-07-30,50.21026,KT스카이라이프
2,2022-07-31,47.60302,KT스카이라이프
3,2022-08-01,100.0,KT스카이라이프
4,2022-08-02,100.0,KT스카이라이프
5,2022-08-03,96.97224,KT스카이라이프
6,2022-08-04,81.83346999999998,KT스카이라이프
0,2022-07-29,100.0,세아특수강
1,2022-07-30,23.63184,세아특수강
2,2022-07-31,21.64179,세아특수강
3,2022-08-01,70.64676,세아특수강
4,2022-08-02,72.88557,세아특수강
5,2022-08-03,64.67661,세아특수강
6,2022-08-04,74.62686,세아특수강
0,2022-07-29,27.90697,케이엠에이치
1,2022-08-01,34.883720000000004,케이엠에이치
2,2022-08-02,100.0,케이엠에이치
3,2022-08-03,62.79069000000001,케이엠에이치
4,2022-08-04,46.51162,케이엠에이치
0,2022-07-29,90.43859,골프존
1,2022-07-30,73.49624,골프존
2,2022-07-31,74.54887,골프존
3,2022-08-01,100.0,골프존
4,2022-08-02,94.64912,골프존
5,2022-08-03,95.97744,골프존
6,2022-08-04,90.63909,골프존
0,2022-07-29,94.24736,한국종합기술
1,2022-07-30,20.90124,한국종합기술
2,2022-07-31,20.90124,한국종합기술
3,2022-08-01,100.0,한국종합기술
4,2022-08-02,88.49472,한국종합기술
5,2022-08-03,93.38446,한국종합기술
6,2022-08-04,84.85139000000002,한국종합기술
0,2022-07-29,77.19298,이퓨쳐
1,2022-07-30,24.5614,이퓨쳐
2,2022-07-31,35.67251,이퓨쳐
3,2022-08-01,100.0,이퓨쳐
4,2022-08-02,88.88888,이퓨쳐
5,2022-08-03,78.36256999999998,이퓨쳐
6,2022-08-04,91.81286,이퓨쳐
0,2022-07-29,97.21964,티케이케미칼
1,2022-07-30,19.60148,티케이케미칼
2,2022-07-31,18.62835,티케이케미칼
3,2022-08-01,91.6126,티케이케미칼
4,2022-08-02,81.74235,티케이케미칼
5,2022-08-03,92.40037,티케이케미칼
6,2022-08-04,100.0,티케이케미칼
0,2022-07-29,86.03211999999998,일진머티리얼즈
1,2022-07-30,21.81047,일진머티리얼즈
2,2022-07-31,18.57748,일진머티리얼즈
3,2022-08-01,100.0,일진머티리얼즈
4,2022-08-02,86.30327,일진머티리얼즈
5,2022-08-03,92.17826,일진머티리얼즈
6,2022-08-04,94.43787,일진머티리얼즈
0,2022-07-29,100.0,현대위아
1,2022-07-30,19.48284,현대위아
2,2022-07-31,16.1327,현대위아
3,2022-08-01,78.80956,현대위아
4,2022-08-02,94.01528,현대위아
5,2022-08-03,94.19417,현대위아
6,2022-08-04,88.71361,현대위아
0,2022-07-29,80.44691999999998,부스타
1,2022-07-30,31.84357,부스타
2,2022-07-31,32.96089,부스타
3,2022-08-01,89.38547,부스타
4,2022-08-02,97.76536,부스타
5,2022-08-03,94.4134,부스타
6,2022-08-04,100.0,부스타
0,2022-07-29,100.0,나노신소재
1,2022-07-30,17.666439999999994,나노신소재
2,2022-07-31,16.52384,나노신소재
3,2022-08-01,96.57218,나노신소재
4,2022-08-02,79.0156,나노신소재
5,2022-08-03,91.89189,나노신소재
6,2022-08-04,91.29861,나노신소재
0,2022-07-29,63.29331,케이아이엔엑스
1,2022-07-30,18.010289999999994,케이아이엔엑스
2,2022-07-31,14.40823,케이아이엔엑스
3,2022-08-01,60.20583000000001,케이아이엔엑스
4,2022-08-02,47.16981,케이아이엔엑스
5,2022-08-03,100.0,케이아이엔엑스
6,2022-08-04,87.1355,케이아이엔엑스
0,2022-07-29,48.8372,티피씨
1,2022-07-30,7.55813,티피씨
2,2022-07-31,6.97674,티피씨
3,2022-08-01,59.30232,티피씨
4,2022-08-02,100.0,티피씨
5,2022-08-03,63.953480000000006,티피씨
6,2022-08-04,62.79069000000001,티피씨
0,2022-07-29,100.0,제이엔케이히터
1,2022-07-30,16.03665,제이엔케이히터
2,2022-07-31,13.17296,제이엔케이히터
3,2022-08-01,83.16150999999998,제이엔케이히터
4,2022-08-02,68.38486999999999,제이엔케이히터
5,2022-08-03,82.13058000000002,제이엔케이히터
6,2022-08-04,84.07789,제이엔케이히터
0,2022-07-29,100.0,엘비세미콘
1,2022-07-30,21.91036,엘비세미콘
2,2022-07-31,32.684470000000005,엘비세미콘
3,2022-08-01,99.72838,엘비세미콘
4,2022-08-02,66.50067,엘비세미콘
5,2022-08-03,66.4554,엘비세미콘
6,2022-08-04,76.55046999999998,엘비세미콘
0,2022-07-29,98.40425,딜리
1,2022-07-30,34.04255,딜리
2,2022-07-31,26.59574000000001,딜리
3,2022-08-01,79.78723000000002,딜리
4,2022-08-02,93.61702,딜리
5,2022-08-03,89.89361,딜리
6,2022-08-04,100.0,딜리
0,2022-07-29,75.65789000000002,블루콤
1,2022-07-30,21.05263,블루콤
2,2022-07-31,24.01315,블루콤
3,2022-08-01,77.63157,블루콤
4,2022-08-02,87.82894,블루콤
5,2022-08-03,84.53947,블루콤
6,2022-08-04,100.0,블루콤
0,2022-08-01,62.5,인트론바이오테크놀로지
1,2022-08-02,100.0,인트론바이오테크놀로지
2,2022-08-03,45.83333,인트론바이오테크놀로지
3,2022-08-04,62.5,인트론바이오테크놀로지
0,2022-07-29,79.52118,다나와
1,2022-07-30,67.23536,다나와
2,2022-07-31,75.06900999999998,다나와
3,2022-08-01,100.0,다나와
4,2022-08-02,95.65446,다나와
5,2022-08-03,94.19085,다나와
6,2022-08-04,91.19644,다나와
0,2022-07-29,81.84764,티에스이
1,2022-07-30,19.04376,티에스이
2,2022-07-31,16.045379999999998,티에스이
3,2022-08-01,97.73095,티에스이
4,2022-08-02,69.61102,티에스이
5,2022-08-03,100.0,티에스이
6,2022-08-04,76.25607,티에스이
0,2022-07-29,78.86825,인텍플러스
1,2022-07-30,15.8267,인텍플러스
2,2022-07-31,16.09195,인텍플러스
3,2022-08-01,75.68523,인텍플러스
4,2022-08-02,64.54465,인텍플러스
5,2022-08-03,98.05481,인텍플러스
6,2022-08-04,100.0,인텍플러스
0,2022-07-29,76.10061999999998,두산엔진
1,2022-07-30,8.59538,두산엔진
2,2022-07-31,9.6436,두산엔진
3,2022-08-01,97.69392,두산엔진
4,2022-08-02,100.0,두산엔진
5,2022-08-03,90.77568,두산엔진
6,2022-08-04,89.09853000000004,두산엔진
0,2022-07-29,61.29032,대구도시가스
1,2022-07-30,20.56451,대구도시가스
2,2022-07-31,14.91935,대구도시가스
3,2022-08-01,100.0,대구도시가스
4,2022-08-02,59.67741,대구도시가스
5,2022-08-03,58.06451,대구도시가스
6,2022-08-04,63.30645,대구도시가스
0,2022-07-29,75.0,현대HCN
1,2022-07-30,48.4375,현대HCN
2,2022-07-31,46.09375,현대HCN
3,2022-08-01,100.0,현대HCN
4,2022-08-02,83.33333,현대HCN
5,2022-08-03,99.73958,현대HCN
6,2022-08-04,83.85416,현대HCN
0,2022-07-29,100.0,액트
1,2022-07-30,15.55555,액트
2,2022-07-31,18.88888,액트
3,2022-08-01,83.33333,액트
4,2022-08-02,88.88888,액트
5,2022-08-03,78.88888,액트
6,2022-08-04,92.22222,액트
0,2022-07-29,53.78031,한전산업개발
1,2022-07-30,24.39372,한전산업개발
2,2022-07-31,21.54065,한전산업개발
3,2022-08-01,94.43651,한전산업개발
4,2022-08-02,100.0,한전산업개발
5,2022-08-03,86.44793,한전산업개발
6,2022-08-04,82.45363,한전산업개발
0,2022-07-29,78.98305,대정화금
1,2022-07-30,14.12429,대정화금
2,2022-07-31,12.31638,대정화금
3,2022-08-01,100.0,대정화금
4,2022-08-02,71.52542,대정화금
5,2022-08-03,75.48021999999997,대정화금
6,2022-08-04,71.8644,대정화금
0,2022-07-29,95.71428,케이티스
1,2022-07-30,8.57142,케이티스
2,2022-07-31,8.57142,케이티스
3,2022-08-01,100.0,케이티스
4,2022-08-02,94.28571,케이티스
5,2022-08-03,81.42857,케이티스
6,2022-08-04,57.14285,케이티스
0,2022-07-29,85.71428,세우테크
1,2022-07-30,35.71428,세우테크
2,2022-07-31,11.90476,세우테크
3,2022-08-01,85.71428,세우테크
4,2022-08-02,90.47619,세우테크
5,2022-08-03,100.0,세우테크
6,2022-08-04,71.42857,세우테크
0,2022-07-29,100.0,대구방송
1,2022-07-30,70.3125,대구방송
2,2022-07-31,42.1875,대구방송
3,2022-08-01,56.25,대구방송
4,2022-08-02,67.1875,대구방송
5,2022-08-03,57.8125,대구방송
6,2022-08-04,76.5625,대구방송
0,2022-07-29,100.0,코라오홀딩스
1,2022-07-30,9.0909,코라오홀딩스
2,2022-07-31,9.0909,코라오홀딩스
3,2022-08-01,70.70707,코라오홀딩스
4,2022-08-02,64.64646,코라오홀딩스
5,2022-08-03,87.87878,코라오홀딩스
6,2022-08-04,88.88888,코라오홀딩스
0,2022-07-29,97.20558,시그네틱스
1,2022-07-30,15.90153,시그네틱스
2,2022-07-31,17.764470000000006,시그네틱스
3,2022-08-01,100.0,시그네틱스
4,2022-08-02,90.21956,시그네틱스
5,2022-08-03,92.01596,시그네틱스
6,2022-08-04,94.74384,시그네틱스
0,2022-07-29,86.14086,한국전자인증
1,2022-07-30,16.585520000000002,한국전자인증
2,2022-07-31,16.39078,한국전자인증
3,2022-08-01,100.0,한국전자인증
4,2022-08-02,90.84712,한국전자인증
5,2022-08-03,89.93833000000002,한국전자인증
6,2022-08-04,89.8085,한국전자인증
0,2022-07-29,100.0,코프라
1,2022-07-30,20.98986,코프라
2,2022-07-31,17.29278,코프라
3,2022-08-01,94.57364,코프라
4,2022-08-02,75.96899,코프라
5,2022-08-03,90.87656,코프라
6,2022-08-04,88.49135,코프라
0,2022-07-29,88.117,디케이락
1,2022-07-30,25.22851,디케이락
2,2022-07-31,20.65813,디케이락
3,2022-08-01,95.97806,디케이락
4,2022-08-02,89.76234000000002,디케이락
5,2022-08-03,100.0,디케이락
6,2022-08-04,91.7733,디케이락
0,2022-07-29,57.14285,케이엔엔
1,2022-08-01,78.57141999999997,케이엔엔
2,2022-08-02,64.28571,케이엔엔
3,2022-08-03,100.0,케이엔엔
4,2022-08-04,92.85714,케이엔엔
0,2022-07-29,88.96103000000002,아나패스
1,2022-07-30,18.83116,아나패스
2,2022-07-31,14.28571,아나패스
3,2022-08-01,100.0,아나패스
4,2022-08-02,89.12337,아나패스
5,2022-08-03,83.76623000000002,아나패스
6,2022-08-04,97.07792,아나패스
0,2022-07-29,100.0,아이텍반도체
1,2022-08-02,50.0,아이텍반도체
2,2022-08-03,50.0,아이텍반도체
3,2022-08-04,100.0,아이텍반도체
0,2022-07-29,84.93506,누리플랜
1,2022-07-30,17.14285,누리플랜
2,2022-07-31,15.58441,누리플랜
3,2022-08-01,100.0,누리플랜
4,2022-08-02,96.10389,누리플랜
5,2022-08-03,88.83116,누리플랜
6,2022-08-04,84.41558,누리플랜
0,2022-07-29,68.88888,인화정공
1,2022-07-30,16.22222,인화정공
2,2022-07-31,13.333329999999998,인화정공
3,2022-08-01,100.0,인화정공
4,2022-08-02,80.44444,인화정공
5,2022-08-03,87.77776999999998,인화정공
6,2022-08-04,75.11111,인화정공
0,2022-07-29,100.0,코렌
1,2022-07-30,39.39393,코렌
2,2022-07-31,72.72726999999998,코렌
3,2022-08-01,81.81818,코렌
4,2022-08-02,84.84848000000002,코렌
5,2022-08-03,87.87878,코렌
6,2022-08-04,51.51515,코렌
0,2022-07-29,81.33333,휠라코리아
1,2022-07-30,46.0,휠라코리아
2,2022-07-31,57.33333,휠라코리아
3,2022-08-01,94.0,휠라코리아
4,2022-08-02,100.0,휠라코리아
5,2022-08-03,96.0,휠라코리아
6,2022-08-04,91.33333,휠라코리아
0,2022-07-29,51.35135,포메탈
1,2022-07-30,16.4026,포메탈
2,2022-07-31,14.538670000000002,포메탈
3,2022-08-01,50.60577,포메탈
4,2022-08-02,100.0,포메탈
5,2022-08-03,61.509780000000006,포메탈
6,2022-08-04,48.08946,포메탈
0,2022-07-29,100.0,다원시스
1,2022-07-30,29.79745,다원시스
2,2022-07-31,27.29145,다원시스
3,2022-08-01,94.09543,다원시스
4,2022-08-02,87.19533,다원시스
5,2022-08-03,86.71472,다원시스
6,2022-08-04,88.53415,다원시스
0,2022-07-29,100.0,와이솔
1,2022-07-30,16.38655,와이솔
2,2022-07-31,15.96638,와이솔
3,2022-08-01,99.57983,와이솔
4,2022-08-02,93.55742,와이솔
5,2022-08-03,91.17647,와이솔
6,2022-08-04,90.33613,와이솔
0,2022-07-29,86.77705999999998,현대홈쇼핑
1,2022-07-30,100.0,현대홈쇼핑
2,2022-07-31,66.39653,현대홈쇼핑
3,2022-08-01,80.46005,현대홈쇼핑
4,2022-08-02,91.02028,현대홈쇼핑
5,2022-08-03,86.56566,현대홈쇼핑
6,2022-08-04,83.3996,현대홈쇼핑
0,2022-07-29,100.0,씨젠
1,2022-07-30,24.27779,씨젠
2,2022-07-31,20.0507,씨젠
3,2022-08-01,89.38804,씨젠
4,2022-08-02,94.39924,씨젠
5,2022-08-03,88.69826,씨젠
6,2022-08-04,89.97759,씨젠
0,2022-07-29,100.0,엠에스오토텍
1,2022-07-30,23.7402,엠에스오토텍
2,2022-07-31,19.3729,엠에스오토텍
3,2022-08-01,91.60134,엠에스오토텍
4,2022-08-02,82.64277,엠에스오토텍
5,2022-08-03,95.52071,엠에스오토텍
6,2022-08-04,98.54423,엠에스오토텍
0,2022-07-29,89.63963000000004,이글루시큐리티
1,2022-07-30,24.32432,이글루시큐리티
2,2022-07-31,23.42342,이글루시큐리티
3,2022-08-01,100.0,이글루시큐리티
4,2022-08-02,79.27927,이글루시큐리티
5,2022-08-03,86.03603000000004,이글루시큐리티
6,2022-08-04,91.89189,이글루시큐리티
0,2022-07-29,100.0,인터로조
1,2022-07-30,23.66565,인터로조
2,2022-07-31,23.06143,인터로조
3,2022-08-01,73.91741999999998,인터로조
4,2022-08-02,63.24269,인터로조
5,2022-08-03,53.1722,인터로조
6,2022-08-04,69.28499000000001,인터로조
0,2022-07-29,79.27689000000002,아이마켓코리아
1,2022-07-30,23.10405,아이마켓코리아
2,2022-07-31,16.93121,아이마켓코리아
3,2022-08-01,82.80423,아이마켓코리아
4,2022-08-02,97.00176,아이마켓코리아
5,2022-08-03,95.23809,아이마켓코리아
6,2022-08-04,100.0,아이마켓코리아
0,2022-07-29,78.2258,하이텍팜
1,2022-07-30,19.35483,하이텍팜
2,2022-07-31,18.14516,하이텍팜
3,2022-08-01,94.75806,하이텍팜
4,2022-08-02,91.53225,하이텍팜
5,2022-08-03,100.0,하이텍팜
6,2022-08-04,70.56451,하이텍팜
0,2022-07-29,100.0,우진
1,2022-07-30,23.54491,우진
2,2022-07-31,22.08476,우진
3,2022-08-01,85.31737,우진
4,2022-08-02,93.51044,우진
5,2022-08-03,77.34739,우진
6,2022-08-04,88.03488,우진
0,2022-07-29,65.0,크루셜텍
1,2022-07-30,29.23076,크루셜텍
2,2022-07-31,17.6923,크루셜텍
3,2022-08-01,95.38461,크루셜텍
4,2022-08-02,100.0,크루셜텍
5,2022-08-03,92.30769,크루셜텍
6,2022-08-04,81.53846,크루셜텍
0,2022-07-29,92.75362,에스디시스템
1,2022-07-30,44.92753,에스디시스템
2,2022-07-31,33.33333,에스디시스템
3,2022-08-01,95.65217,에스디시스템
4,2022-08-02,69.56521,에스디시스템
5,2022-08-03,73.91304000000002,에스디시스템
6,2022-08-04,100.0,에스디시스템
0,2022-07-29,100.0,웅진에너지
1,2022-07-30,40.59405,웅진에너지
2,2022-07-31,38.94389,웅진에너지
3,2022-08-01,75.24752,웅진에너지
4,2022-08-02,66.0066,웅진에너지
5,2022-08-03,75.90759,웅진에너지
6,2022-08-04,54.45544,웅진에너지
0,2022-07-29,100.0,처음앤씨
1,2022-08-03,42.85714,처음앤씨
0,2022-07-29,100.0,유비벨록스
1,2022-07-30,18.86269,유비벨록스
2,2022-07-31,18.4466,유비벨록스
3,2022-08-01,65.18723,유비벨록스
4,2022-08-02,59.0846,유비벨록스
5,2022-08-03,76.56033000000002,유비벨록스
6,2022-08-04,66.99029,유비벨록스
0,2022-07-29,43.38066,이연제약
1,2022-07-30,9.48236,이연제약
2,2022-07-31,7.405710000000001,이연제약
3,2022-08-01,41.50251,이연제약
4,2022-08-02,100.0,이연제약
5,2022-08-03,60.02443,이연제약
6,2022-08-04,63.71965,이연제약
0,2022-07-29,91.87675,실리콘웍스
1,2022-07-30,16.246489999999998,실리콘웍스
2,2022-07-31,45.93837,실리콘웍스
3,2022-08-01,95.5182,실리콘웍스
4,2022-08-02,92.43697,실리콘웍스
5,2022-08-03,100.0,실리콘웍스
6,2022-08-04,96.07843,실리콘웍스
0,2022-07-29,90.44776,투비소프트
1,2022-07-30,13.23383,투비소프트
2,2022-07-31,12.93532,투비소프트
3,2022-08-01,100.0,투비소프트
4,2022-08-02,93.63184,투비소프트
5,2022-08-03,87.36318,투비소프트
6,2022-08-04,83.28358,투비소프트
0,2022-07-29,100.0,모바일리더
1,2022-07-30,17.3387,모바일리더
2,2022-07-31,16.53225,모바일리더
3,2022-08-01,94.75806,모바일리더
4,2022-08-02,82.25806,모바일리더
5,2022-08-03,62.90322,모바일리더
6,2022-08-04,80.24193000000002,모바일리더
0,2022-07-29,100.0,만도
1,2022-07-30,22.44035,만도
2,2022-07-31,19.81274,만도
3,2022-08-01,91.42253,만도
4,2022-08-02,75.88341,만도
5,2022-08-03,82.18061,만도
6,2022-08-04,77.0311,만도
0,2022-07-29,92.47355,삼성생명
1,2022-07-30,26.83446,삼성생명
2,2022-07-31,25.76863,삼성생명
3,2022-08-01,100.0,삼성생명
4,2022-08-02,87.34114,삼성생명
5,2022-08-03,86.78363,삼성생명
6,2022-08-04,84.62736,삼성생명
0,2022-07-29,65.57377,뉴프라이드
1,2022-07-30,46.44808,뉴프라이드
2,2022-07-31,45.35519,뉴프라이드
3,2022-08-01,90.16393,뉴프라이드
4,2022-08-02,89.07103000000002,뉴프라이드
5,2022-08-03,96.17486,뉴프라이드
6,2022-08-04,100.0,뉴프라이드
0,2022-07-29,22.67441,케이씨에스
1,2022-07-30,4.21511,케이씨에스
2,2022-07-31,3.70639,케이씨에스
3,2022-08-01,25.65406,케이씨에스
4,2022-08-02,23.76453,케이씨에스
5,2022-08-03,100.0,케이씨에스
6,2022-08-04,41.93313,케이씨에스
0,2022-07-29,87.61329,대한생명보험
1,2022-07-30,29.60725,대한생명보험
2,2022-07-31,26.88821,대한생명보험
3,2022-08-01,100.0,대한생명보험
4,2022-08-02,88.51963,대한생명보험
5,2022-08-03,83.98791,대한생명보험
6,2022-08-04,83.08157,대한생명보험
0,2022-07-29,100.0,인포바인
1,2022-07-30,18.90104,인포바인
2,2022-07-31,17.42559,인포바인
3,2022-08-01,51.13202,인포바인
4,2022-08-02,58.90358000000001,인포바인
5,2022-08-03,54.51539,인포바인
6,2022-08-04,40.48588,인포바인
0,2022-07-29,100.0,하이소닉
1,2022-07-30,34.66666,하이소닉
2,2022-07-31,28.0,하이소닉
3,2022-08-01,88.0,하이소닉
4,2022-08-02,100.0,하이소닉
5,2022-08-03,60.0,하이소닉
6,2022-08-04,60.0,하이소닉
0,2022-07-29,100.0,모베이스
1,2022-07-30,19.338420000000006,모베이스
2,2022-07-31,11.95928,모베이스
3,2022-08-01,88.54961,모베이스
4,2022-08-02,70.48346,모베이스
5,2022-08-03,87.78625,모베이스
6,2022-08-04,93.12977,모베이스
0,2022-07-29,85.71428,락앤락
1,2022-07-30,74.99439,락앤락
2,2022-07-31,85.66943,락앤락
3,2022-08-01,94.97645,락앤락
4,2022-08-02,100.0,락앤락
5,2022-08-03,90.02018000000002,락앤락
6,2022-08-04,97.48822,락앤락
0,2022-07-29,86.08414,지역난방공사
1,2022-07-30,32.03883,지역난방공사
2,2022-07-31,30.09708,지역난방공사
3,2022-08-01,100.0,지역난방공사
4,2022-08-02,88.67313,지역난방공사
5,2022-08-03,88.99676,지역난방공사
6,2022-08-04,85.11326,지역난방공사
0,2022-07-29,77.71664,우리넷
1,2022-07-30,20.35763,우리넷
2,2022-07-31,15.13067,우리넷
3,2022-08-01,67.26272,우리넷
4,2022-08-02,66.98761999999999,우리넷
5,2022-08-03,100.0,우리넷
6,2022-08-04,91.19669,우리넷
0,2022-07-29,85.26785,아세아텍
1,2022-07-30,29.6875,아세아텍
2,2022-07-31,25.22321,아세아텍
3,2022-08-01,100.0,아세아텍
4,2022-08-02,96.42857,아세아텍
5,2022-08-03,90.625,아세아텍
6,2022-08-04,95.53571,아세아텍
0,2022-07-29,100.0,영흥철강
1,2022-07-30,15.03759,영흥철강
2,2022-07-31,19.54887,영흥철강
3,2022-08-01,81.95488,영흥철강
4,2022-08-02,60.15037,영흥철강
5,2022-08-03,80.45111999999997,영흥철강
6,2022-08-04,98.49624,영흥철강
0,2022-07-29,88.31168000000002,스타플렉스
1,2022-07-30,33.76623,스타플렉스
2,2022-07-31,29.87012,스타플렉스
3,2022-08-01,77.92206999999998,스타플렉스
4,2022-08-02,64.93506,스타플렉스
5,2022-08-03,79.22077,스타플렉스
6,2022-08-04,100.0,스타플렉스
0,2022-07-29,95.23809,우노앤컴퍼니
1,2022-07-30,28.57142,우노앤컴퍼니
2,2022-08-01,90.47619,우노앤컴퍼니
3,2022-08-02,95.23809,우노앤컴퍼니
4,2022-08-03,85.71428,우노앤컴퍼니
5,2022-08-04,100.0,우노앤컴퍼니
0,2022-08-04,100.0,코디에스
0,2022-07-29,100.0,위메이드엔터테인먼트
0,2022-07-29,95.97197,멜파스
1,2022-07-30,36.25218,멜파스
2,2022-07-31,31.8739,멜파스
3,2022-08-01,97.54816,멜파스
4,2022-08-02,94.74605,멜파스
5,2022-08-03,94.04553,멜파스
6,2022-08-04,100.0,멜파스
0,2022-07-29,68.75,동양피엔에프
1,2022-08-01,100.0,동양피엔에프
2,2022-08-02,56.25,동양피엔에프
3,2022-08-03,75.0,동양피엔에프
4,2022-08-04,68.75,동양피엔에프
0,2022-08-02,100.0,현대푸드시스템
1,2022-08-03,83.33333,현대푸드시스템
0,2022-07-29,98.74542,한전기술
1,2022-07-30,14.937270000000002,한전기술
2,2022-07-31,12.95086,한전기술
3,2022-08-01,97.50392,한전기술
4,2022-08-02,100.0,한전기술
5,2022-08-03,88.12075,한전기술
6,2022-08-04,87.41505,한전기술
0,2022-07-29,83.33333,디오텍
1,2022-08-01,94.44444,디오텍
2,2022-08-02,33.33333,디오텍
3,2022-08-03,83.33333,디오텍
4,2022-08-04,100.0,디오텍
0,2022-07-29,86.86955999999998,이원컴포텍
1,2022-07-30,22.43478,이원컴포텍
2,2022-07-31,18.86956,이원컴포텍
3,2022-08-01,81.30434,이원컴포텍
4,2022-08-02,100.0,이원컴포텍
5,2022-08-03,94.95652,이원컴포텍
6,2022-08-04,90.26086,이원컴포텍
0,2022-07-29,79.30327,GKL
1,2022-07-30,20.5601,GKL
2,2022-07-31,18.2377,GKL
3,2022-08-01,73.9754,GKL
4,2022-08-02,77.66393000000002,GKL
5,2022-08-03,100.0,GKL
6,2022-08-04,99.52185,GKL
0,2022-07-29,41.66666,이너스텍
1,2022-08-02,66.66666,이너스텍
2,2022-08-03,50.0,이너스텍
3,2022-08-04,100.0,이너스텍
0,2022-07-29,98.40848,동방선기
1,2022-07-30,16.71087,동방선기
2,2022-07-31,14.58885,동방선기
3,2022-08-01,100.0,동방선기
4,2022-08-02,84.61538,동방선기
5,2022-08-03,77.18831999999998,동방선기
6,2022-08-04,86.47214,동방선기
0,2022-08-04,100.0,에스케이씨앤씨
0,2022-07-29,82.05128,디엠씨
1,2022-07-30,74.35897,디엠씨
2,2022-07-31,52.5641,디엠씨
3,2022-08-01,80.76923000000002,디엠씨
4,2022-08-02,93.58974,디엠씨
5,2022-08-03,100.0,디엠씨
6,2022-08-04,93.58974,디엠씨
0,2022-07-29,100.0,진매트릭스
1,2022-07-30,20.37176,진매트릭스
2,2022-07-31,20.32152,진매트릭스
3,2022-08-01,90.55513,진매트릭스
4,2022-08-02,90.60537,진매트릭스
5,2022-08-03,75.58402,진매트릭스
6,2022-08-04,67.39511999999999,진매트릭스
0,2022-07-29,66.66666,스틸플라워
1,2022-07-30,45.83333,스틸플라워
2,2022-07-31,58.33333,스틸플라워
3,2022-08-01,83.33333,스틸플라워
4,2022-08-02,37.5,스틸플라워
5,2022-08-03,100.0,스틸플라워
6,2022-08-04,70.83333,스틸플라워
0,2022-07-29,98.58712,비츠로셀
1,2022-07-30,21.35007,비츠로셀
2,2022-07-31,18.99529,비츠로셀
3,2022-08-01,97.95918,비츠로셀
4,2022-08-02,86.02825,비츠로셀
5,2022-08-03,85.55729000000002,비츠로셀
6,2022-08-04,100.0,비츠로셀
0,2022-07-29,92.93924,진로
1,2022-07-30,86.6174,진로
2,2022-07-31,81.8555,진로
3,2022-08-01,93.10344,진로
4,2022-08-02,92.36453,진로
5,2022-08-03,88.99835,진로
6,2022-08-04,100.0,진로
0,2022-07-29,97.3768,동양생명
1,2022-07-30,23.65775,동양생명
2,2022-07-31,22.13777,동양생명
3,2022-08-01,100.0,동양생명
4,2022-08-02,77.76415,동양생명
5,2022-08-03,76.14611,동양생명
6,2022-08-04,73.27776,동양생명
0,2022-07-29,80.31383000000002,한스바이오메드
1,2022-07-30,18.11697,한스바이오메드
2,2022-07-31,16.40513,한스바이오메드
3,2022-08-01,93.72325,한스바이오메드
4,2022-08-02,81.16975,한스바이오메드
5,2022-08-03,95.57774,한스바이오메드
6,2022-08-04,100.0,한스바이오메드
0,2022-07-29,55.55555,아이앤씨테크놀로지
1,2022-07-30,55.55555,아이앤씨테크놀로지
2,2022-08-02,88.88888,아이앤씨테크놀로지
3,2022-08-03,100.0,아이앤씨테크놀로지
0,2022-07-29,65.05747,케이엔더블유
1,2022-07-30,9.42528,케이엔더블유
2,2022-07-31,10.11494,케이엔더블유
3,2022-08-01,100.0,케이엔더블유
4,2022-08-02,81.14941999999998,케이엔더블유
5,2022-08-03,76.09195,케이엔더블유
6,2022-08-04,84.13793000000003,케이엔더블유
0,2022-07-29,100.0,모린스
0,2022-07-29,91.4,디에스케이
1,2022-07-30,20.0,디에스케이
2,2022-07-31,20.39999,디에스케이
3,2022-08-01,79.4,디에스케이
4,2022-08-02,79.8,디에스케이
5,2022-08-03,80.8,디에스케이
6,2022-08-04,100.0,디에스케이
0,2022-07-29,86.38257,제넥신
1,2022-07-30,17.68939,제넥신
2,2022-07-31,15.89015,제넥신
3,2022-08-01,89.79166,제넥신
4,2022-08-02,87.17803,제넥신
5,2022-08-03,85.03787,제넥신
6,2022-08-04,100.0,제넥신
0,2022-07-29,70.11027,톱텍
1,2022-07-30,13.81311,톱텍
2,2022-07-31,17.29541,톱텍
3,2022-08-01,100.0,톱텍
4,2022-08-02,85.54845999999998,톱텍
5,2022-08-03,81.95008,톱텍
6,2022-08-04,85.02611,톱텍
0,2022-07-29,100.0,동국S&C
1,2022-07-30,17.13156,동국S&C
2,2022-07-31,16.30481,동국S&C
3,2022-08-01,63.60891,동국S&C
4,2022-08-02,40.1941,동국S&C
5,2022-08-03,39.98562,동국S&C
6,2022-08-04,39.68368,동국S&C
0,2022-07-29,100.0,에스앤더블류
1,2022-07-31,16.66666,에스앤더블류
2,2022-08-01,40.0,에스앤더블류
3,2022-08-02,50.0,에스앤더블류
4,2022-08-03,63.33333,에스앤더블류
5,2022-08-04,53.33333,에스앤더블류
